WT Dice,TC Dice,ET Dice,ETPro Dice,WT HD95,TC HD95,ET HD95ETPro HD95
flairt1cet1t2
HG_BraTS20_Training_010,0.47551054,0.30975917,0.53998655,0.53998655,0.4417521158854167
HG_BraTS20_Training_012,0.5985882,0.540673,0.50794667,0.50794667,0.549069325129191
HG_BraTS20_Training_020,0.84644866,0.7534734,0.51150125,0.51150125,0.7038077513376871
HG_BraTS20_Training_070,0.66218,0.71735376,0.5397477,0.5397477,0.6397604942321777
HG_BraTS20_Training_089,0.7826186,0.44549662,0.72342485,0.72342485,0.6505133310953776
HG_BraTS20_Training_119,0.443412,0.41984087,0.32898986,0.32898986,0.39741424719492596
HG_BraTS20_Training_124,0.89146215,0.82931006,0.71983427,0.71983427,0.8135355313618978
HG_BraTS20_Training_128,0.5772202,0.098493,0.16477744,0.16477744,0.2801635464032491
HG_BraTS20_Training_134,0.60386044,0.5208102,0.48356935,0.48356935,0.536080002784729
HG_BraTS20_Training_140,0.86742425,0.8095945,0.691448,0.691448,0.789488951365153
HG_BraTS20_Training_150,0.90427786,0.8310619,0.89181983,0.89181983,0.8757198651631674
HG_BraTS20_Training_180,0.66004837,0.6870587,0.77837855,0.77837855,0.7084952195485433
HG_BraTS20_Training_188,0.7462858,0.52481234,0.5083306,0.5083306,0.5931429068247477
HG_BraTS20_Training_191,0.8977851,0.79855716,0.7529818,0.7529818,0.8164413770039877
HG_BraTS20_Training_201,0.81448585,0.6838351,0.71773857,0.71773857,0.7386864821116129
HG_BraTS20_Training_211,0.8289387,0.8592278,0.74356884,0.74356884,0.8105784257253011
HG_BraTS20_Training_212,0.7813902,0.7075893,0.53685355,0.53685355,0.6752777099609375
HG_BraTS20_Training_226,0.83542055,0.8847384,0.81110877,0.81110877,0.8437558809916178
HG_BraTS20_Training_232,0.82448035,0.53726864,0.45318574,0.45318574,0.6049782435099283
HG_BraTS20_Training_241,0.8497691,0.6232425,0.686105,0.686105,0.7197055816650391
HG_BraTS20_Training_245,0.87046164,0.7965413,0.6631905,0.6631905,0.7767311731974283
HG_BraTS20_Training_246,0.7823645,0.68349063,0.7772669,0.7772669,0.7477073669433594
HG_BraTS20_Training_336,0.891566,0.9156334,0.79008794,0.79008794,0.8657623926798502
HG_BraTS20_Training_338,0.82670814,0.8074248,0.8160901,0.8160901,0.8167409896850586
HG_BraTS20_Training_344,0.7400891,0.53987044,0.42733818,0.42733818,0.5690992673238119
HG_BraTS20_Training_352,0.7144186,0.49327213,0.7140033,0.7140033,0.6405646800994873
